level_0,level_1,tracks,artists,Score
548,14138,0.0,1.0,1.0
548,14139,0.0,1.0,1.0
548,14363,0.0,1.0,1.0
548,14364,0.0,1.0,1.0
548,14365,0.0,1.0,1.0
548,14366,0.0,1.0,1.0
548,14377,0.0,1.0,1.0
548,14538,0.0,1.0,1.0
548,14539,0.0,1.0,1.0
548,14544,0.0,1.0,1.0
548,14545,0.0,1.0,1.0
548,14546,0.0,1.0,1.0
548,14547,0.0,1.0,1.0
548,14548,0.0,1.0,1.0
548,14549,0.0,1.0,1.0
548,14550,0.0,1.0,1.0
548,14551,0.0,1.0,1.0
548,14552,0.0,1.0,1.0
548,14553,0.0,1.0,1.0
548,14554,0.0,1.0,1.0
548,14555,0.0,1.0,1.0
548,14556,0.0,1.0,1.0
548,14649,0.0,1.0,1.0
548,14650,0.0,1.0,1.0
548,14651,0.0,1.0,1.0
548,14652,0.0,1.0,1.0
548,14653,0.0,1.0,1.0
548,14654,0.0,1.0,1.0
548,14655,0.0,1.0,1.0
548,14661,0.0,1.0,1.0
548,14662,0.0,1.0,1.0
548,14663,0.0,1.0,1.0
548,14688,0.0,1.0,1.0
548,14760,0.0,1.0,1.0
548,14761,0.0,1.0,1.0
548,14762,0.0,1.0,1.0
548,14763,0.0,1.0,1.0
548,14764,0.0,1.0,1.0
548,14765,0.0,1.0,1.0
548,14766,0.0,1.0,1.0
548,14767,0.0,1.0,1.0
548,14777,0.0,1.0,1.0
548,14778,0.0,1.0,1.0
548,14779,0.0,1.0,1.0
548,14798,0.0,1.0,1.0
548,14801,0.0,1.0,1.0
548,14802,0.0,1.0,1.0
548,14803,0.0,1.0,1.0
548,14804,0.0,1.0,1.0
548,14815,0.0,1.0,1.0
548,14816,0.0,1.0,1.0
548,14878,0.0,1.0,1.0
548,14880,0.0,1.0,1.0
548,14904,0.0,1.0,1.0
548,14909,0.0,1.0,1.0
548,14910,0.0,1.0,1.0
548,14911,0.0,1.0,1.0
549,2699,0.0,1.0,1.0
549,2700,0.0,1.0,1.0
549,2701,0.0,1.0,1.0
549,2702,0.0,1.0,1.0
549,2703,0.0,1.0,1.0
549,2704,0.0,1.0,1.0
549,3423,0.0,1.0,1.0
549,5960,0.0,1.0,1.0
549,5961,0.0,1.0,1.0
549,5962,0.0,1.0,1.0
549,5963,0.0,1.0,1.0
549,5964,0.0,1.0,1.0
549,5965,0.0,1.0,1.0
549,5966,0.0,1.0,1.0
549,5967,0.0,1.0,1.0
549,5968,0.0,1.0,1.0
549,5969,0.0,1.0,1.0
549,5970,0.0,1.0,1.0
549,5971,0.0,1.0,1.0
549,5972,0.0,1.0,1.0
549,5973,0.0,1.0,1.0
549,5974,0.0,1.0,1.0
549,5975,0.0,1.0,1.0
549,5976,0.0,1.0,1.0
549,5977,0.0,1.0,1.0
549,5978,0.0,1.0,1.0
549,5979,0.0,1.0,1.0
549,5980,0.0,1.0,1.0
549,5981,0.0,1.0,1.0
549,5982,0.0,1.0,1.0
549,5983,0.0,1.0,1.0
549,5984,0.0,1.0,1.0
549,5985,0.0,1.0,1.0
549,5986,0.0,1.0,1.0
549,5987,0.0,1.0,1.0
549,5988,0.0,1.0,1.0
549,5989,0.0,1.0,1.0
549,5990,0.0,1.0,1.0
549,5991,0.0,1.0,1.0
549,5992,0.0,1.0,1.0
549,5993,0.0,1.0,1.0
549,5994,0.0,1.0,1.0
549,5995,0.0,1.0,1.0
549,5996,0.0,1.0,1.0
549,5997,0.0,1.0,1.0
549,5998,0.0,1.0,1.0
549,5999,0.0,1.0,1.0
549,6000,0.0,1.0,1.0
549,6001,0.0,1.0,1.0
549,6002,0.0,1.0,1.0
549,6003,0.0,1.0,1.0
549,6004,0.0,1.0,1.0
549,6005,0.0,1.0,1.0
549,6006,0.0,1.0,1.0
549,6007,0.0,1.0,1.0
549,6008,0.0,1.0,1.0
549,6009,0.0,1.0,1.0
549,6010,0.0,1.0,1.0
549,6011,0.0,1.0,1.0
549,6012,0.0,1.0,1.0
549,6013,0.0,1.0,1.0
549,6014,0.0,1.0,1.0
549,6015,0.0,1.0,1.0
549,6016,0.0,1.0,1.0
549,6017,0.0,1.0,1.0
549,6018,0.0,1.0,1.0
549,6019,0.0,1.0,1.0
549,6020,0.0,1.0,1.0
549,6021,0.0,1.0,1.0
549,6092,0.0,1.0,1.0
549,6093,0.0,1.0,1.0
549,6094,0.0,1.0,1.0
549,6095,0.0,1.0,1.0
549,6096,0.0,1.0,1.0
549,6097,0.0,1.0,1.0
549,6098,0.0,1.0,1.0
549,6099,0.0,1.0,1.0
549,6100,0.0,1.0,1.0
549,6101,0.0,1.0,1.0
549,6102,0.0,1.0,1.0
549,6103,0.0,1.0,1.0
549,6104,0.0,1.0,1.0
549,6105,0.0,1.0,1.0
549,6106,0.0,1.0,1.0
549,6107,0.0,1.0,1.0
549,6108,0.0,1.0,1.0
549,6109,0.0,1.0,1.0
549,6110,0.0,1.0,1.0
549,6111,0.0,1.0,1.0
549,6112,0.0,1.0,1.0
549,6113,0.0,1.0,1.0
549,6114,0.0,1.0,1.0
549,6115,0.0,1.0,1.0
549,6116,0.0,1.0,1.0
549,6117,0.0,1.0,1.0
549,6118,0.0,1.0,1.0
549,6119,0.0,1.0,1.0
549,6120,0.0,1.0,1.0
549,6121,0.0,1.0,1.0
549,6122,0.0,1.0,1.0
549,6123,0.0,1.0,1.0
549,6124,0.0,1.0,1.0
549,6125,0.0,1.0,1.0
549,6126,0.0,1.0,1.0
549,6127,0.0,1.0,1.0
549,6136,0.0,1.0,1.0
549,6137,0.0,1.0,1.0
549,6138,0.0,1.0,1.0
549,6139,0.0,1.0,1.0
549,6140,0.0,1.0,1.0
549,6141,0.0,1.0,1.0
549,6142,0.0,1.0,1.0
549,6143,0.0,1.0,1.0
549,6144,0.0,1.0,1.0
549,6145,0.0,1.0,1.0
549,6146,0.0,1.0,1.0
549,6147,0.0,1.0,1.0
549,6148,0.0,1.0,1.0
549,6149,0.0,1.0,1.0
549,6150,0.0,1.0,1.0
549,6151,0.0,1.0,1.0
549,6152,0.0,1.0,1.0
549,6153,0.0,1.0,1.0
549,6154,0.0,1.0,1.0
549,6155,0.0,1.0,1.0
549,6156,0.0,1.0,1.0
549,6157,0.0,1.0,1.0
549,6158,0.0,1.0,1.0
549,6159,0.0,1.0,1.0
549,6160,0.0,1.0,1.0
549,6161,0.0,1.0,1.0
549,6212,0.0,1.0,1.0
549,6213,0.0,1.0,1.0
549,6214,0.0,1.0,1.0
549,6215,0.0,1.0,1.0
549,6216,0.0,1.0,1.0
549,6217,0.0,1.0,1.0
549,6218,0.0,1.0,1.0
549,6219,0.0,1.0,1.0
549,6220,0.0,1.0,1.0
549,6221,0.0,1.0,1.0
549,6222,0.0,1.0,1.0
549,6223,0.0,1.0,1.0
549,6224,0.0,1.0,1.0
549,6225,0.0,1.0,1.0
549,6226,0.0,1.0,1.0
549,6227,0.0,1.0,1.0
549,6228,0.0,1.0,1.0
549,6229,0.0,1.0,1.0
549,6230,0.0,1.0,1.0
549,6231,0.0,1.0,1.0
549,6731,0.0,1.0,1.0
549,6732,0.0,1.0,1.0
549,6733,0.0,1.0,1.0
549,6734,0.0,1.0,1.0
549,6735,0.0,1.0,1.0
549,6736,0.0,1.0,1.0
549,6737,0.0,1.0,1.0
549,6738,0.0,1.0,1.0
549,6739,0.0,1.0,1.0
549,6740,0.0,1.0,1.0
549,6741,0.0,1.0,1.0
549,6742,0.0,1.0,1.0
549,6743,0.0,1.0,1.0
549,6744,0.0,1.0,1.0
549,6745,0.0,1.0,1.0
549,6746,0.0,1.0,1.0
549,6747,0.0,1.0,1.0
549,6748,0.0,1.0,1.0
549,6749,0.0,1.0,1.0
549,6750,0.0,1.0,1.0
549,6751,0.0,1.0,1.0
549,6752,0.0,1.0,1.0
549,6753,0.0,1.0,1.0
549,6754,0.0,1.0,1.0
549,6774,0.0,1.0,1.0
549,6775,0.0,1.0,1.0
549,6919,0.0,1.0,1.0
549,6920,0.0,1.0,1.0
549,6921,0.0,1.0,1.0
549,6922,0.0,1.0,1.0
549,6923,0.0,1.0,1.0
549,7181,0.0,1.0,1.0
549,7182,0.0,1.0,1.0
549,7183,0.0,1.0,1.0
549,7184,0.0,1.0,1.0
549,7185,0.0,1.0,1.0
549,7186,0.0,1.0,1.0
549,7187,0.0,1.0,1.0
549,7188,0.0,1.0,1.0
549,7189,0.0,1.0,1.0
549,7190,0.0,1.0,1.0
549,7259,0.0,1.0,1.0
549,7260,0.0,1.0,1.0
549,7261,0.0,1.0,1.0
549,7267,0.0,1.0,1.0
549,7268,0.0,1.0,1.0
549,7269,0.0,1.0,1.0
549,7270,0.0,1.0,1.0
549,7271,0.0,1.0,1.0
549,7272,0.0,1.0,1.0
549,7273,0.0,1.0,1.0
549,7274,0.0,1.0,1.0
549,7275,0.0,1.0,1.0
549,7276,0.0,1.0,1.0
549,7277,0.0,1.0,1.0
549,7278,0.0,1.0,1.0
549,7279,0.0,1.0,1.0
549,7280,0.0,1.0,1.0
549,7433,0.0,1.0,1.0
549,7434,0.0,1.0,1.0
549,7435,0.0,1.0,1.0
549,7674,0.0,1.0,1.0
549,7675,0.0,1.0,1.0
549,7676,0.0,1.0,1.0
549,7677,0.0,1.0,1.0
549,7728,0.0,1.0,1.0
549,7729,0.0,1.0,1.0
549,7756,0.0,1.0,1.0
549,7757,0.0,1.0,1.0
549,7758,0.0,1.0,1.0
549,7769,0.0,1.0,1.0
549,7770,0.0,1.0,1.0
549,7771,0.0,1.0,1.0
549,7824,0.0,1.0,1.0
549,7825,0.0,1.0,1.0
549,7826,0.0,1.0,1.0
549,7827,0.0,1.0,1.0
549,7828,0.0,1.0,1.0
549,7829,0.0,1.0,1.0
549,7846,0.0,1.0,1.0
549,7847,0.0,1.0,1.0
549,7848,0.0,1.0,1.0
549,7849,0.0,1.0,1.0
549,7924,0.0,1.0,1.0
549,7925,0.0,1.0,1.0
549,7926,0.0,1.0,1.0
549,7927,0.0,1.0,1.0
549,7928,0.0,1.0,1.0
549,7929,0.0,1.0,1.0
549,7930,0.0,1.0,1.0
549,7931,0.0,1.0,1.0
549,7932,0.0,1.0,1.0
549,7933,0.0,1.0,1.0
549,7934,0.0,1.0,1.0
549,7935,0.0,1.0,1.0
549,7936,0.0,1.0,1.0
549,7937,0.0,1.0,1.0
549,7979,0.0,1.0,1.0
549,7980,0.0,1.0,1.0
549,7981,0.0,1.0,1.0
549,7982,0.0,1.0,1.0
549,7983,0.0,1.0,1.0
549,7984,0.0,1.0,1.0
549,7985,0.0,1.0,1.0
549,7986,0.0,1.0,1.0
549,8030,0.0,1.0,1.0
549,8031,0.0,1.0,1.0
549,8032,0.0,1.0,1.0
549,8033,0.0,1.0,1.0
549,8211,0.0,1.0,1.0
549,8212,0.0,1.0,1.0
549,8213,0.0,1.0,1.0
549,8214,0.0,1.0,1.0
549,8215,0.0,1.0,1.0
549,8216,0.0,1.0,1.0
549,8217,0.0,1.0,1.0
549,8218,0.0,1.0,1.0
549,8219,0.0,1.0,1.0
549,8220,0.0,1.0,1.0
549,8221,0.0,1.0,1.0
549,8222,0.0,1.0,1.0
549,8249,0.0,1.0,1.0
549,8303,0.0,1.0,1.0
549,8304,0.0,1.0,1.0
549,8305,0.0,1.0,1.0
549,8306,0.0,1.0,1.0
549,8307,0.0,1.0,1.0
549,8348,0.0,1.0,1.0
549,8419,0.0,1.0,1.0
549,8546,0.0,1.0,1.0
549,8547,0.0,1.0,1.0
549,8549,0.0,1.0,1.0
549,8550,0.0,1.0,1.0
549,8551,0.0,1.0,1.0
549,8552,0.0,1.0,1.0
549,8553,0.0,1.0,1.0
549,8554,0.0,1.0,1.0
549,8555,0.0,1.0,1.0
549,8556,0.0,1.0,1.0
549,8557,0.0,1.0,1.0
549,8558,0.0,1.0,1.0
549,8559,0.0,1.0,1.0
549,8560,0.0,1.0,1.0
549,8561,0.0,1.0,1.0
549,8562,0.0,1.0,1.0
549,8563,0.0,1.0,1.0
549,8564,0.0,1.0,1.0
549,8565,0.0,1.0,1.0
549,8566,0.0,1.0,1.0
549,8567,0.0,1.0,1.0
549,8568,0.0,1.0,1.0
549,8569,0.0,1.0,1.0
549,8570,0.0,1.0,1.0
549,8608,0.0,1.0,1.0
549,8609,0.0,1.0,1.0
549,8610,0.0,1.0,1.0
549,8611,0.0,1.0,1.0
549,8612,0.0,1.0,1.0
549,8613,0.0,1.0,1.0
549,8614,0.0,1.0,1.0
549,8615,0.0,1.0,1.0
549,8616,0.0,1.0,1.0
549,8617,0.0,1.0,1.0
549,8618,0.0,1.0,1.0
549,8619,0.0,1.0,1.0
549,8620,0.0,1.0,1.0
549,8621,0.0,1.0,1.0
549,8622,0.0,1.0,1.0
549,8623,0.0,1.0,1.0
549,8624,0.0,1.0,1.0
549,8625,0.0,1.0,1.0
549,8686,0.0,1.0,1.0
549,8687,0.0,1.0,1.0
549,8688,0.0,1.0,1.0
549,9099,0.0,1.0,1.0
549,9100,0.0,1.0,1.0
549,9101,0.0,1.0,1.0
549,9102,0.0,1.0,1.0
549,9103,0.0,1.0,1.0
549,9104,0.0,1.0,1.0
549,9105,0.0,1.0,1.0
549,9106,0.0,1.0,1.0
549,9107,0.0,1.0,1.0
549,9108,0.0,1.0,1.0
549,9109,0.0,1.0,1.0
549,9110,0.0,1.0,1.0
549,9111,0.0,1.0,1.0
549,9112,0.0,1.0,1.0
549,9113,0.0,1.0,1.0
549,9270,0.0,1.0,1.0
549,9271,0.0,1.0,1.0
549,9272,0.0,1.0,1.0
549,9273,0.0,1.0,1.0
549,9274,0.0,1.0,1.0
549,9275,0.0,1.0,1.0
549,9276,0.0,1.0,1.0
549,9277,0.0,1.0,1.0
549,9278,0.0,1.0,1.0
549,9298,0.0,1.0,1.0
549,9299,0.0,1.0,1.0
549,9300,0.0,1.0,1.0
549,9301,0.0,1.0,1.0
549,9302,0.0,1.0,1.0
549,9338,0.0,1.0,1.0
549,9339,0.0,1.0,1.0
549,9340,0.0,1.0,1.0
549,9341,0.0,1.0,1.0
549,9342,0.0,1.0,1.0
549,9343,0.0,1.0,1.0
549,9344,0.0,1.0,1.0
549,9345,0.0,1.0,1.0
549,9346,0.0,1.0,1.0
549,9350,0.0,1.0,1.0
549,9351,0.0,1.0,1.0
549,9352,0.0,1.0,1.0
549,9353,0.0,1.0,1.0
549,9354,0.0,1.0,1.0
549,9355,0.0,1.0,1.0
549,9356,0.0,1.0,1.0
549,9357,0.0,1.0,1.0
549,9358,0.0,1.0,1.0
549,9359,0.0,1.0,1.0
549,9360,0.0,1.0,1.0
549,9361,0.0,1.0,1.0
549,9362,0.0,1.0,1.0
549,9363,0.0,1.0,1.0
549,9364,0.0,1.0,1.0
549,9365,0.0,1.0,1.0
549,9366,0.0,1.0,1.0
549,9367,0.0,1.0,1.0
549,9368,0.0,1.0,1.0
549,9369,0.0,1.0,1.0
549,9386,0.0,1.0,1.0
549,9389,0.0,1.0,1.0
549,9390,0.0,1.0,1.0
549,9391,0.0,1.0,1.0
549,9392,0.0,1.0,1.0
549,9393,0.0,1.0,1.0
549,9394,0.0,1.0,1.0
549,9395,0.0,1.0,1.0
549,9396,0.0,1.0,1.0
549,9397,0.0,1.0,1.0
549,9400,0.0,1.0,1.0
549,9401,0.0,1.0,1.0
549,9402,0.0,1.0,1.0
549,9403,0.0,1.0,1.0
549,9404,0.0,1.0,1.0
549,9405,0.0,1.0,1.0
549,9406,0.0,1.0,1.0
549,9407,0.0,1.0,1.0
549,9408,0.0,1.0,1.0
549,9409,0.0,1.0,1.0
549,9410,0.0,1.0,1.0
549,9411,0.0,1.0,1.0
549,9412,0.0,1.0,1.0
549,9527,0.0,1.0,1.0
549,9528,0.0,1.0,1.0
549,9609,0.0,1.0,1.0
549,9610,0.0,1.0,1.0
549,9611,0.0,1.0,1.0
549,9612,0.0,1.0,1.0
549,9613,0.0,1.0,1.0
549,9652,0.0,1.0,1.0
549,9653,0.0,1.0,1.0
549,9654,0.0,1.0,1.0
549,9655,0.0,1.0,1.0
549,9656,0.0,1.0,1.0
549,9657,0.0,1.0,1.0
549,9663,0.0,1.0,1.0
549,9664,0.0,1.0,1.0
549,9665,0.0,1.0,1.0
549,9752,0.0,1.0,1.0
549,9753,0.0,1.0,1.0
549,9754,0.0,1.0,1.0
549,9755,0.0,1.0,1.0
549,9756,0.0,1.0,1.0
549,9757,0.0,1.0,1.0
549,9758,0.0,1.0,1.0
549,9759,0.0,1.0,1.0
549,9760,0.0,1.0,1.0
549,9761,0.0,1.0,1.0
549,9762,0.0,1.0,1.0
549,9763,0.0,1.0,1.0
549,9764,0.0,1.0,1.0
549,9765,0.0,1.0,1.0
549,9772,0.0,1.0,1.0
549,9785,0.0,1.0,1.0
549,9786,0.0,1.0,1.0
549,9787,0.0,1.0,1.0
549,9788,0.0,1.0,1.0
549,9789,0.0,1.0,1.0
549,9790,0.0,1.0,1.0
549,9791,0.0,1.0,1.0
549,9801,0.0,1.0,1.0
549,10227,0.0,1.0,1.0
549,10228,0.0,1.0,1.0
549,10347,0.0,1.0,1.0
549,10348,0.0,1.0,1.0
549,10418,0.0,1.0,1.0
549,10419,0.0,1.0,1.0
549,10420,0.0,1.0,1.0
549,10421,0.0,1.0,1.0
549,10432,0.0,1.0,1.0
549,10433,0.0,1.0,1.0
549,10434,0.0,1.0,1.0
549,10435,0.0,1.0,1.0
549,10436,0.0,1.0,1.0
549,10437,0.0,1.0,1.0
549,10438,0.0,1.0,1.0
549,10439,0.0,1.0,1.0
549,10440,0.0,1.0,1.0
549,10441,0.0,1.0,1.0
549,10442,0.0,1.0,1.0
549,10443,0.0,1.0,1.0
549,10444,0.0,1.0,1.0
549,10445,0.0,1.0,1.0
549,10446,0.0,1.0,1.0
549,10447,0.0,1.0,1.0
549,10448,0.0,1.0,1.0
549,10449,0.0,1.0,1.0
549,10450,0.0,1.0,1.0
549,10451,0.0,1.0,1.0
549,10452,0.0,1.0,1.0
549,10453,0.0,1.0,1.0
549,10454,0.0,1.0,1.0
549,10509,0.0,1.0,1.0
549,10695,0.0,1.0,1.0
549,10696,0.0,1.0,1.0
549,10704,0.0,1.0,1.0
549,10705,0.0,1.0,1.0
549,10706,0.0,1.0,1.0
549,10725,0.0,1.0,1.0
549,10726,0.0,1.0,1.0
549,10728,0.0,1.0,1.0
549,10729,0.0,1.0,1.0
549,10742,0.0,1.0,1.0
549,10749,0.0,1.0,1.0
549,10750,0.0,1.0,1.0
549,10751,0.0,1.0,1.0
549,10752,0.0,1.0,1.0
549,10769,0.0,1.0,1.0
549,10819,0.0,1.0,1.0
549,10858,0.0,1.0,1.0
549,10864,0.0,1.0,1.0
549,11067,0.0,1.0,1.0
549,11128,0.0,1.0,1.0
549,11209,0.0,1.0,1.0
549,11210,0.0,1.0,1.0
549,11211,0.0,1.0,1.0
549,11212,0.0,1.0,1.0
549,11213,0.0,1.0,1.0
549,11214,0.0,1.0,1.0
549,11215,0.0,1.0,1.0
549,11216,0.0,1.0,1.0
549,11217,0.0,1.0,1.0
549,11218,0.0,1.0,1.0
549,11219,0.0,1.0,1.0
549,11220,0.0,1.0,1.0
549,11221,0.0,1.0,1.0
549,11222,0.0,1.0,1.0
549,11223,0.0,1.0,1.0
549,11224,0.0,1.0,1.0
549,11225,0.0,1.0,1.0
549,11226,0.0,1.0,1.0
549,11227,0.0,1.0,1.0
549,11228,0.0,1.0,1.0
549,11229,0.0,1.0,1.0
549,11230,0.0,1.0,1.0
549,11456,0.0,1.0,1.0
549,11457,0.0,1.0,1.0
549,11458,0.0,1.0,1.0
549,11459,0.0,1.0,1.0
549,11460,0.0,1.0,1.0
549,11461,0.0,1.0,1.0
549,11462,0.0,1.0,1.0
549,11463,0.0,1.0,1.0
549,11722,0.0,1.0,1.0
549,11723,0.0,1.0,1.0
549,11724,0.0,1.0,1.0
549,11725,0.0,1.0,1.0
549,11726,0.0,1.0,1.0
549,11727,0.0,1.0,1.0
549,11902,0.0,1.0,1.0
549,11903,0.0,1.0,1.0
549,11904,0.0,1.0,1.0
549,11905,0.0,1.0,1.0
549,11906,0.0,1.0,1.0
549,11907,0.0,1.0,1.0
549,12126,0.0,1.0,1.0
549,12150,0.0,1.0,1.0
549,12158,0.0,1.0,1.0
549,12159,0.0,1.0,1.0
549,12160,0.0,1.0,1.0
549,12161,0.0,1.0,1.0
549,12219,0.0,1.0,1.0
549,12220,0.0,1.0,1.0
549,12389,0.0,1.0,1.0
549,12390,0.0,1.0,1.0
549,12391,0.0,1.0,1.0
549,12392,0.0,1.0,1.0
549,12465,0.0,1.0,1.0
549,12842,0.0,1.0,1.0
549,12843,0.0,1.0,1.0
549,12844,0.0,1.0,1.0
549,12845,0.0,1.0,1.0
549,12885,0.0,1.0,1.0
549,12886,0.0,1.0,1.0
549,12923,0.0,1.0,1.0
549,12924,0.0,1.0,1.0
549,12925,0.0,1.0,1.0
549,12926,0.0,1.0,1.0
549,12927,0.0,1.0,1.0
549,12928,0.0,1.0,1.0
549,12929,0.0,1.0,1.0
549,12930,0.0,1.0,1.0
549,12931,0.0,1.0,1.0
549,12998,0.0,1.0,1.0
549,12999,0.0,1.0,1.0
549,13000,0.0,1.0,1.0
549,13003,0.0,1.0,1.0
549,13051,0.0,1.0,1.0
549,13052,0.0,1.0,1.0
549,13053,0.0,1.0,1.0
549,13054,0.0,1.0,1.0
549,13055,0.0,1.0,1.0
549,13067,0.0,1.0,1.0
549,13068,0.0,1.0,1.0
549,13069,0.0,1.0,1.0
549,13070,0.0,1.0,1.0
549,13130,0.0,1.0,1.0
549,13131,0.0,1.0,1.0
549,13132,0.0,1.0,1.0
549,13606,0.0,1.0,1.0
549,13607,0.0,1.0,1.0
549,13608,0.0,1.0,1.0
549,13609,0.0,1.0,1.0
549,13610,0.0,1.0,1.0
549,13611,0.0,1.0,1.0
549,13612,0.0,1.0,1.0
549,13613,0.0,1.0,1.0
549,13614,0.0,1.0,1.0
549,13615,0.0,1.0,1.0
549,13616,0.0,1.0,1.0
549,13617,0.0,1.0,1.0
549,13618,0.0,1.0,1.0
549,13619,0.0,1.0,1.0
549,13620,0.0,1.0,1.0
549,13621,0.0,1.0,1.0
549,13622,0.0,1.0,1.0
549,13623,0.0,1.0,1.0
549,13624,0.0,1.0,1.0
549,13625,0.0,1.0,1.0
549,13626,0.0,1.0,1.0
549,13627,0.0,1.0,1.0
549,13628,0.0,1.0,1.0
549,13629,0.0,1.0,1.0
549,13630,0.0,1.0,1.0
549,13631,0.0,1.0,1.0
549,13632,0.0,1.0,1.0
549,13633,0.0,1.0,1.0
549,13634,0.0,1.0,1.0
549,13635,0.0,1.0,1.0
549,13636,0.0,1.0,1.0
549,13637,0.0,1.0,1.0
549,13638,0.0,1.0,1.0
549,13639,0.0,1.0,1.0
549,13640,0.0,1.0,1.0
549,13641,0.0,1.0,1.0
549,13642,0.0,1.0,1.0
549,13643,0.0,1.0,1.0
549,13657,0.0,1.0,1.0
549,13658,0.0,1.0,1.0
549,13670,0.0,1.0,1.0
549,13671,0.0,1.0,1.0
549,13684,0.0,1.0,1.0
549,13685,0.0,1.0,1.0
549,13686,0.0,1.0,1.0
549,13687,0.0,1.0,1.0
549,13688,0.0,1.0,1.0
549,13689,0.0,1.0,1.0
549,13690,0.0,1.0,1.0
549,13693,0.0,1.0,1.0
549,13694,0.0,1.0,1.0
549,13695,0.0,1.0,1.0
549,13696,0.0,1.0,1.0
549,13697,0.0,1.0,1.0
549,13698,0.0,1.0,1.0
549,13699,0.0,1.0,1.0
549,13700,0.0,1.0,1.0
549,13701,0.0,1.0,1.0
549,13702,0.0,1.0,1.0
549,13703,0.0,1.0,1.0
549,13704,0.0,1.0,1.0
549,13705,0.0,1.0,1.0
549,13706,0.0,1.0,1.0
549,13707,0.0,1.0,1.0
549,13708,0.0,1.0,1.0
549,13771,0.0,1.0,1.0
549,13772,0.0,1.0,1.0
549,13773,0.0,1.0,1.0
549,13777,0.0,1.0,1.0
549,13778,0.0,1.0,1.0
549,13779,0.0,1.0,1.0
549,13780,0.0,1.0,1.0
549,13793,0.0,1.0,1.0
549,13794,0.0,1.0,1.0
549,13795,0.0,1.0,1.0
549,13796,0.0,1.0,1.0
549,13797,0.0,1.0,1.0
549,13798,0.0,1.0,1.0
549,13799,0.0,1.0,1.0
549,13800,0.0,1.0,1.0
549,13801,0.0,1.0,1.0
549,13802,0.0,1.0,1.0
549,13803,0.0,1.0,1.0
549,13804,0.0,1.0,1.0
549,13805,0.0,1.0,1.0
549,13806,0.0,1.0,1.0
549,13807,0.0,1.0,1.0
549,13808,0.0,1.0,1.0
549,13819,0.0,1.0,1.0
549,13820,0.0,1.0,1.0
549,13821,0.0,1.0,1.0
549,13822,0.0,1.0,1.0
549,13823,0.0,1.0,1.0
549,13824,0.0,1.0,1.0
549,13825,0.0,1.0,1.0
549,13826,0.0,1.0,1.0
549,13827,0.0,1.0,1.0
549,13828,0.0,1.0,1.0
549,13829,0.0,1.0,1.0
549,13830,0.0,1.0,1.0
549,13831,0.0,1.0,1.0
549,13899,0.0,1.0,1.0
549,13903,0.0,1.0,1.0
549,13917,0.0,1.0,1.0
549,13918,0.0,1.0,1.0
549,13919,0.0,1.0,1.0
549,13920,0.0,1.0,1.0
549,13921,0.0,1.0,1.0
549,13922,0.0,1.0,1.0
549,13923,0.0,1.0,1.0
549,13924,0.0,1.0,1.0
549,13925,0.0,1.0,1.0
549,13926,0.0,1.0,1.0
549,13927,0.0,1.0,1.0
549,13928,0.0,1.0,1.0
549,14007,0.0,1.0,1.0
549,14008,0.0,1.0,1.0
549,14009,0.0,1.0,1.0
549,14010,0.0,1.0,1.0
549,14011,0.0,1.0,1.0
549,14012,0.0,1.0,1.0
549,14013,0.0,1.0,1.0
549,14014,0.0,1.0,1.0
549,14015,0.0,1.0,1.0
549,14016,0.0,1.0,1.0
549,14017,0.0,1.0,1.0
549,14018,0.0,1.0,1.0
549,14019,0.0,1.0,1.0
549,14020,0.0,1.0,1.0
549,14021,0.0,1.0,1.0
549,14022,0.0,1.0,1.0
549,14023,0.0,1.0,1.0
549,14024,0.0,1.0,1.0
549,14025,0.0,1.0,1.0
549,14026,0.0,1.0,1.0
549,14027,0.0,1.0,1.0
549,14028,0.0,1.0,1.0
549,14029,0.0,1.0,1.0
549,14030,0.0,1.0,1.0
549,14031,0.0,1.0,1.0
549,14032,0.0,1.0,1.0
549,14033,0.0,1.0,1.0
549,14034,0.0,1.0,1.0
549,14051,0.0,1.0,1.0
549,14052,0.0,1.0,1.0
549,14072,0.0,1.0,1.0
549,14073,0.0,1.0,1.0
549,14074,0.0,1.0,1.0
549,14075,0.0,1.0,1.0
549,14076,0.0,1.0,1.0
549,14077,0.0,1.0,1.0
549,14078,0.0,1.0,1.0
549,14079,0.0,1.0,1.0
549,14080,0.0,1.0,1.0
549,14082,0.0,1.0,1.0
549,14083,0.0,1.0,1.0
549,14084,0.0,1.0,1.0
549,14085,0.0,1.0,1.0
549,14136,0.0,1.0,1.0
549,14137,0.0,1.0,1.0
549,14138,0.0,1.0,1.0
549,14139,0.0,1.0,1.0
549,14363,0.0,1.0,1.0
549,14364,0.0,1.0,1.0
549,14365,0.0,1.0,1.0
549,14366,0.0,1.0,1.0
549,14377,0.0,1.0,1.0
549,14538,0.0,1.0,1.0
549,14539,0.0,1.0,1.0
549,14544,0.0,1.0,1.0
549,14545,0.0,1.0,1.0
549,14546,0.0,1.0,1.0
549,14547,0.0,1.0,1.0
549,14548,0.0,1.0,1.0
549,14549,0.0,1.0,1.0
549,14550,0.0,1.0,1.0
549,14551,0.0,1.0,1.0
549,14552,0.0,1.0,1.0
549,14553,0.0,1.0,1.0
549,14554,0.0,1.0,1.0
549,14555,0.0,1.0,1.0
549,14556,0.0,1.0,1.0
