name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
"Concerning the UFO sighting near Highland, Illinois",Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",128986,50,0.452,0.149,7,-14.99,1,0.0378,0.987,0.304,0.165,0.389,131.071,4
Atonement,Ghost Reveries,Opeth,2005-08-30,"['alternative metal', 'death metal', 'metal', 'progressive metal', 'rock', 'swedish metal', 'swedish progressive metal']",388080,39,0.236,0.456,2,-10.703,1,0.0303,0.563,0.768,0.326,0.0395,186.497,4
Despair In The Departure Lounge,Who The F*** Are Arctic Monkeys?,Arctic Monkeys,2006-05-09,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",202853,46,0.316,0.306,2,-13.322,1,0.0411,0.676,0.0025,0.0809,0.284,85.255,4
The Breeze,Fate,Dr. Dog,2008-07-22,"['alternative rock', 'indie folk', 'indie pop', 'indie rock', 'modern folk rock', 'modern rock', 'philly indie', 'shimmer pop', 'stomp and holler']",239093,59,0.611,0.538,9,-7.74,1,0.0343,0.76,2.68e-05,0.612,0.319,90.124,4
Resurrection Fern,The Shepherd's Dog,Iron & Wine,2007-09-25,"['acoustic pop', 'chamber pop', 'indie folk', 'indie pop', 'neo mellow', 'stomp and holler']",289799,46,0.513,0.355,5,-9.997,1,0.0287,0.284,0.0,0.108,0.218,75.04,4
Seasons,(m) (a) (e),Mae,2017-02-14,"['dreamo', 'emo', 'hampton roads indie', 'piano rock']",820153,23,0.328,0.123,1,-19.047,1,0.0432,0.944,0.839,0.096,0.0444,131.43,4
The Pilot,Project Excelsior,Adam Young,2016-08-01,['indiecoustica'],223786,26,0.787,0.727,8,-12.045,0,0.0382,0.404,0.887,0.104,0.148,120.008,3
The Pilot,Project Excelsior,Adam Young,2016-08-01,['indiecoustica'],223786,26,0.787,0.727,8,-12.045,0,0.0382,0.404,0.887,0.104,0.148,120.008,3
Unintended,Unintended,Daniel Ferri,2015-06-14,[],233168,8,0.378,0.0431,4,-21.727,0,0.034,0.604,3.53e-06,0.362,0.064,139.72,4
Unintended,Unintended,Daniel Ferri,2015-06-14,[],233168,8,0.378,0.0431,4,-21.727,0,0.034,0.604,3.53e-06,0.362,0.064,139.72,4
Oceans,THX Jhn,JOHAN,2006-05-22,"['dutch indie', 'dutch rock']",258293,34,0.472,0.792,11,-6.261,1,0.0351,0.0401,0.000171,0.126,0.432,139.972,4
Yin,Unspoken,Spencer Elliott,2016-09-12,"['fingerstyle', 'instrumental bluegrass']",265146,19,0.463,0.511,1,-12.95,0,0.0542,0.839,0.896,0.1,0.185,138.412,4
Santa Rosa,Ninth Wave,Trifonic,2012-11-13,"['chillstep', 'substep']",373914,47,0.624,0.556,7,-7.53,0,0.0338,0.168,0.801,0.0988,0.292,130.106,4
Symmetry,Frengers,Mew,2003-04-07,"['danish alternative rock', 'danish rock', 'dream pop', 'melancholia']",338480,21,0.425,0.373,3,-8.903,1,0.0355,0.295,0.00126,0.108,0.148,121.734,4
Symmetry,Frengers,Mew,2003-04-07,"['danish alternative rock', 'danish rock', 'dream pop', 'melancholia']",338480,21,0.425,0.373,3,-8.903,1,0.0355,0.295,0.00126,0.108,0.148,121.734,4
Symmetry,Frengers,Mew,2003-04-07,"['danish alternative rock', 'danish rock', 'dream pop', 'melancholia']",338480,21,0.425,0.373,3,-8.903,1,0.0355,0.295,0.00126,0.108,0.148,121.734,4
Scars - Remastered,Blackfield (Remastered),Blackfield,2004-01-01,"['neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",239880,24,0.397,0.477,6,-9.927,0,0.0354,0.0824,0.0316,0.0656,0.494,109.257,5
Come On! Feel the Illinoise! Part I: The World's Columbian Exposition Part II: Carl Sandburg Visits Me In A Dream,Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",405626,50,0.43,0.457,4,-8.495,0,0.0332,0.518,0.0868,0.123,0.709,109.875,4
Ancestral,Hand Cannot Erase,Steven Wilson,2015-03-02,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",810322,36,0.325,0.504,4,-12.269,1,0.048,0.0115,0.417,0.108,0.159,127.968,1
Dental Care,Ocean Eyes,Owl City,2009-01-01,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",191480,42,0.602,0.69,0,-5.45,1,0.0266,0.0183,0.000865,0.184,0.714,68.493,4
Dental Care,Ocean Eyes,Owl City,2009-01-01,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",191480,42,0.602,0.69,0,-5.45,1,0.0266,0.0183,0.000865,0.184,0.714,68.493,4
Hope - Instrumental,Snakes & Arrows,Rush,2007-04-27,"['album rock', 'art rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'metal', 'progressive rock', 'rock']",122346,29,0.276,0.366,2,-13.184,1,0.0329,0.557,0.0591,0.212,0.413,164.026,3
Aurora,There Is Nothing Left To Lose,Foo Fighters,1999-11-02,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",349680,53,0.586,0.858,9,-5.254,1,0.0313,0.00481,0.469,0.238,0.278,122.996,4
Roll With The Spirits,TerraForm,Sam Roberts Band,2016-10-28,"['canadian indie', 'canadian rock', 'pop quebecois']",329733,13,0.443,0.89,2,-3.86,1,0.0553,0.00381,0.00149,0.0805,0.201,171.902,4
Kids Wanna Rock - Live At Hammersmith Odeon/1985,Reckless (30th Anniversary / Deluxe Edition),Bryan Adams,1984-11-05,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",195547,27,0.286,0.96,9,-4.563,1,0.106,0.045,0.0143,0.975,0.413,163.215,4
How Did We Find Our Way,One Three Seven (Remastered),The Pineapple Thief,2002-08-13,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",237133,7,0.527,0.723,4,-6.539,0,0.0279,0.208,6.61e-05,0.139,0.319,129.065,4
The Driver,"VS. (Other People’s Heartache, Pt. III)",Bastille,2014-12-01,"['metropopolis', 'modern rock', 'pop', 'pop rock']",261106,40,0.492,0.624,9,-5.29,0,0.0271,0.0453,0.00154,0.296,0.135,85.929,4
Sweetwater,Westworld: Season 1 (Music from the HBO Series),Ramin Djawadi,2016-12-05,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",173135,49,0.596,0.299,4,-16.155,0,0.0342,0.709,0.854,0.105,0.0644,83.896,4
Take on Me - Kygo Remix,Take on Me (Kygo Remix),a-ha,2015-08-26,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']",226666,58,0.535,0.78,9,-6.008,1,0.113,0.159,0.000761,0.137,0.622,179.964,4
Signify II,Stars Die (Remaster),Porcupine Tree,2002-03-25,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",363653,19,0.549,0.665,9,-11.841,1,0.0318,0.000365,0.814,0.13,0.549,159.94,3
Signify II,Stars Die (Remaster),Porcupine Tree,2002-03-25,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",363653,19,0.549,0.665,9,-11.841,1,0.0318,0.000365,0.814,0.13,0.549,159.94,3
By this Sound,The Waiting Room,Lusine,2013-02-18,"['chillwave', 'drill and bass', 'electronica', 'indietronica', 'intelligent dance music', 'microhouse', 'minimal techno', 'wonky']",309509,19,0.877,0.533,4,-9.74,0,0.0533,0.097,0.821,0.0994,0.699,115.014,4
Bloom,Bloom,RKCB,2017-04-14,"['alternative r&b', 'electropop', 'indie electropop', 'indie poptimism', 'indie r&b', 'indietronica', 'vapor soul', 'vapor twitch']",200641,33,0.585,0.601,0,-6.564,1,0.134,0.593,0.116,0.105,0.553,82.258,4
The Middle Part,Lifenotes,Clem Leek,2011-10-25,"['compositional ambient', 'focus', 'nu age']",72000,12,0.168,0.0179,0,-24.73,0,0.0673,0.991,0.997,0.378,0.96,88.364,4
River Unto Sea,Immortal Light,Buck Curran,2016-07-12,[],466843,0,0.419,0.147,8,-12.49,1,0.0401,0.958,0.946,0.109,0.0743,111.14,4
Details in the Fabric (feat. James Morrison),We Sing. We Dance. We Steal Things.,Jason Mraz,2008-05-12,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",345706,52,0.538,0.338,3,-12.098,0,0.0282,0.755,5.68e-05,0.848,0.33,89.93,4
Lost Continent,"The Alchemy Index, Vols. 1 & 2: Fire & Water",Thrice,2007-10-16,"['post-hardcore', 'screamo']",270120,27,0.195,0.275,5,-12.474,1,0.0351,0.6,0.00946,0.283,0.0393,107.992,3
Losing Touch - Live From The Royal Albert Hall / 2009,Live From The Royal Albert Hall,The Killers,2009-11-03,"['modern rock', 'permanent wave', 'rock']",250133,36,0.556,0.846,11,-8.02,1,0.0568,0.000754,0.00303,0.963,0.33,117.951,4
Wilderlove,Mercury & Lightning,John Mark McMillan,2017-09-01,"['acoustic pop', 'anthem worship', 'ccm', 'christian pop', 'christian uplift', 'deep ccm', 'indiecoustica', 'roots worship', 'stomp and holler', 'world worship', 'worship']",281205,38,0.21,0.774,5,-7.854,0,0.0788,0.00438,0.0346,0.0706,0.258,163.351,3
Escape,Escape,Enrique Iglesias,2001-01-01,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",208040,54,0.777,0.852,11,-5.329,1,0.0295,0.0299,0.000498,0.145,0.877,125.994,4
Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,A Fever You Can't Sweat Out,Panic! At The Disco,2005-09-27,"['baroque pop', 'emo', 'modern rock', 'pop punk']",200226,64,0.66,0.8,8,-4.644,1,0.0992,0.106,0.0,0.154,0.476,125.966,4
Leaves,Valuables,Enemies,2016-12-09,"['math pop', 'math rock']",344745,20,0.63,0.573,11,-8.742,0,0.03,0.165,0.615,0.172,0.711,110.989,4
Nowhere Now,To The Bone,Steven Wilson,2017-08-18,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",243865,40,0.575,0.605,9,-11.822,1,0.0325,0.0138,0.0109,0.125,0.149,130.96,4
"Sweet Dreams, TN",Everything You've Come To Expect (Deluxe Edition),The Last Shadow Puppets,2016-12-02,"['baroque pop', 'indie rock', 'modern rock', 'rock', 'sheffield indie']",236252,60,0.282,0.566,11,-6.924,0,0.0291,0.000878,0.0,0.38,0.477,112.362,3
Curse of the Currents,Howe Sounds / Taking Abalonia,Said The Whale,2008,"['canadian indie', 'vancouver indie']",311800,29,0.717,0.271,3,-13.486,1,0.0296,0.723,2.74e-05,0.111,0.149,124.03,4
Team,"For Emma, Forever Ago",Bon Iver,2008-02-19,"['eau claire indie', 'melancholia']",116906,50,0.608,0.768,7,-15.33,1,0.0614,0.142,0.928,0.0936,0.851,116.634,4
Team,"For Emma, Forever Ago",Bon Iver,2008-02-19,"['eau claire indie', 'melancholia']",116906,50,0.608,0.768,7,-15.33,1,0.0614,0.142,0.928,0.0936,0.851,116.634,4
Black Blood,Nowhere Now (Bonus Track Version),Waterstrider,2016-08-12,['indie psych-pop'],199000,28,0.295,0.197,1,-10.877,0,0.0365,0.463,0.158,0.0977,0.0387,90.844,3
"Of Moons, Birds & Monsters",Oracular Spectacular,MGMT,2007-12-14,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'rock']",286720,52,0.598,0.899,1,-3.861,0,0.0424,0.0218,0.0137,0.0814,0.403,124.061,4
It's That Talk Again,It's That Talk Again,Broken Bells,2015-09-25,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'new rave', 'rock', 'shimmer pop']",241333,56,0.659,0.758,0,-6.424,1,0.0448,0.0502,8.79e-05,0.0822,0.562,122.945,4
The Hops of Guldenberg,The Wireless,Punch Brothers,2015-11-20,"['banjo', 'bluegrass', 'indie folk', 'mandolin', 'new americana', 'progressive bluegrass', 'stomp and holler']",292866,24,0.592,0.488,7,-11.355,0,0.0352,0.708,0.885,0.0793,0.568,112.338,4
12,Time Without Consequence,Alexi Murdoch,2006-06-06,"['acoustic pop', 'british singer-songwriter', 'indie folk', 'neo mellow', 'stomp and holler']",410866,32,0.157,0.6,6,-5.116,0,0.044,0.454,0.882,0.485,0.16,173.042,3
Tides,Coexist,The xx,2012-09-10,"['downtempo', 'dream pop', 'indietronica']",181000,47,0.714,0.212,9,-13.178,0,0.0444,0.727,0.145,0.0644,0.356,99.033,4
Our Song,Coexist,The xx,2012-09-10,"['downtempo', 'dream pop', 'indietronica']",193813,49,0.274,0.187,11,-20.879,0,0.0549,0.514,0.388,0.0852,0.039,95.629,4
Swept Away,Coexist,The xx,2012-09-10,"['downtempo', 'dream pop', 'indietronica']",299253,45,0.773,0.366,4,-15.95,0,0.056,0.669,0.496,0.0727,0.0608,116.053,4
Missing,Coexist,The xx,2012-09-10,"['downtempo', 'dream pop', 'indietronica']",213506,50,0.202,0.294,7,-13.687,1,0.0451,0.63,0.0415,0.0992,0.0398,79.308,4
Try,Coexist,The xx,2012-09-10,"['downtempo', 'dream pop', 'indietronica']",195426,46,0.558,0.181,2,-18.213,1,0.0413,0.638,0.154,0.0887,0.116,96.004,4
Unfold,Coexist,The xx,2012-09-10,"['downtempo', 'dream pop', 'indietronica']",182920,45,0.259,0.25,2,-20.716,1,0.0518,0.829,0.242,0.112,0.0789,199.768,3
Sunset,Coexist,The xx,2012-09-10,"['downtempo', 'dream pop', 'indietronica']",218586,55,0.835,0.182,2,-15.876,1,0.0762,0.557,0.456,0.113,0.369,119.98,4
Sunset,Coexist,The xx,2012-09-10,"['downtempo', 'dream pop', 'indietronica']",218586,55,0.835,0.182,2,-15.876,1,0.0762,0.557,0.456,0.113,0.369,119.98,4
The Time To Sleep,Nice Is Good,Marble Sounds,2010-03-15,"['belgian indie', 'belgian rock']",250480,32,0.585,0.609,4,-7.297,1,0.029,0.0617,0.727,0.128,0.0556,89.976,3
Stay The Night - Featuring Hayley Williams Of Paramore,Clarity (Deluxe),Zedd,2012,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'post-teen pop', 'tropical house']",217346,63,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,4
Freaky Teeth - Bonus Track,Chasing Yesterday (Deluxe Version),Noel Gallagher's High Flying Birds,2015-03-03,"['britpop', 'modern rock', 'rock']",233403,19,0.368,0.877,6,-3.734,0,0.0433,0.0113,1.33e-05,0.147,0.293,132.124,3
(Nice Dream),The Bends,Radiohead,1995-03-28,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",233226,55,0.262,0.567,9,-11.075,1,0.0344,0.161,0.263,0.225,0.377,172.857,3
(Nice Dream),The Bends,Radiohead,1995-03-28,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",233226,55,0.262,0.567,9,-11.075,1,0.0344,0.161,0.263,0.225,0.377,172.857,3
Shadow of the Wind,Kagu,Sean Heathcliff,2015-03-06,['melbourne indie'],230101,29,0.68,0.321,9,-11.912,1,0.03,0.672,0.048,0.111,0.158,113.286,4
Shadow of the Wind,Kagu,Sean Heathcliff,2015-03-06,['melbourne indie'],230101,29,0.68,0.321,9,-11.912,1,0.03,0.672,0.048,0.111,0.158,113.286,4
Endless Summer - Marsh Remix,The Midnight Remixed,The Midnight,2017-08-14,"['nightrun', 'popwave']",410000,26,0.801,0.758,0,-7.306,0,0.0596,0.00971,0.537,0.0432,0.243,121.991,4
Let It Happen (Live) [feat. Andrea Marie],Simple Gospel (Live),United Pursuit,2015-08-14,"['anthem worship', 'ccm', 'christian pop', 'deep ccm', 'indiecoustica', 'world worship', 'worship']",490453,48,0.448,0.3,0,-11.378,1,0.0302,0.722,3.89e-05,0.119,0.134,139.731,4
Lady Memphis,Trouble Is Real (U.S. Release),Johnathan Rice,2005-04-26,[],210333,15,0.513,0.526,0,-11.721,1,0.032,0.458,1.38e-05,0.0857,0.595,77.83,4
Chemical Hands,Chemical Hands,Skyharbor,2016-09-23,"['djent', 'indian metal']",354921,17,0.266,0.937,3,-7.702,0,0.199,0.00734,0.689,0.202,0.114,131.619,4
Sprained Ankle,Sprained Ankle,Julien Baker,2015-10-23,"['ambient folk', 'art pop', 'indie folk', 'indie pop', 'indie rock']",142046,43,0.343,0.174,2,-14.471,1,0.0359,0.807,0.47,0.113,0.195,96.888,4
Harder Now That It's Over,Gold,Ryan Adams,2001-01-01,"['alternative country', 'folk', 'neo mellow', 'new americana', 'pop rock', 'roots rock', 'singer-songwriter', 'stomp and holler']",272933,27,0.683,0.299,7,-12.165,1,0.0293,0.119,2.83e-06,0.101,0.195,123.927,4
Pyotr,II,Bad Books,2012-10-09,['dreamo'],222786,42,0.483,0.233,6,-9.599,1,0.0405,0.962,8.65e-05,0.103,0.193,138.365,4
Easy Way Out,0,Low Roar,2014-08-05,['icelandic indie'],288666,53,0.505,0.42,9,-9.364,0,0.0266,0.558,0.0499,0.218,0.113,109.921,4
Youth,Against Illusions and Reality,"Parks, Squares and Alleys",2015-05-29,"['modern dream pop', 'russian shoegaze']",176060,38,0.614,0.645,2,-10.526,1,0.0252,0.818,0.91,0.135,0.289,134.976,4
Angel of Small Death and the Codeine Scene - BBC Live Version,Oceans - EP,Seafret,2015-01-21,"['folk-pop', 'indie anthem-folk', 'modern rock']",207226,45,0.519,0.284,4,-7.236,1,0.0325,0.64,0.0,0.113,0.378,106.115,4
October,October,George Ogilvie,2016-11-04,"['british singer-songwriter', 'indie anthem-folk', 'indie folk']",307401,44,0.685,0.53,5,-7.25,1,0.0325,0.574,0.0,0.0845,0.19,117.985,4
On Your Side,The Days We Had,Day Wave,2017-05-05,"['bay area indie', 'chillwave', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'oakland indie', 'shimmer pop']",194826,33,0.509,0.72,10,-7.41,1,0.028,0.0298,0.798,0.149,0.579,89.933,4
Tidal Wave,Tidal Wave,Alexander Biggs,2016-08-19,['australian indie folk'],226536,37,0.526,0.4,0,-8.574,1,0.0278,0.404,0.0444,0.106,0.277,126.232,4
Revelation Blues,The Tallest Man On Earth with yMusic,The Tallest Man On Earth,2017-07-21,"['chamber pop', 'indie folk', 'stomp and holler', 'swedish americana', 'swedish singer-songwriter']",232690,36,0.325,0.329,7,-9.521,1,0.0365,0.964,0.0144,0.118,0.325,139.672,4
Solo,Ultralife,Oh Wonder,2017-07-14,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'pop']",204933,46,0.567,0.644,0,-7.005,1,0.0488,0.434,0.000319,0.463,0.34,108.061,4
Ultralife - Acoustic Version,Ultralife (Acoustic Version),Oh Wonder,2017-05-05,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'pop']",266508,42,0.545,0.395,3,-10.132,1,0.0334,0.863,0.0,0.0748,0.662,78.866,4
Ultralife - Acoustic Version,Ultralife (Acoustic Version),Oh Wonder,2017-05-05,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'pop']",266508,42,0.545,0.395,3,-10.132,1,0.0334,0.863,0.0,0.0748,0.662,78.866,4
Crush,David Archuleta,David Archuleta,2008-11-11,"['dance pop', 'idol', 'lds youth', 'neo mellow', 'post-teen pop', 'viral pop']",213520,71,0.57,0.664,0,-4.718,0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,4
Give Me a Try,Glitterbug (Deluxe Edition),The Wombats,2015-04-14,"['indie pop', 'liverpool indie', 'modern alternative rock', 'modern rock', 'rock']",228470,47,0.623,0.922,1,-3.013,1,0.0534,0.000815,0.0,0.069,0.681,135.976,4
My Way,My Way (Expanded Edition),Frank Sinatra,1969-03,"['adult standards', 'easy listening', 'lounge']",276800,74,0.401,0.381,2,-7.458,1,0.0274,0.7,0.0,0.122,0.229,75.454,4
Feathers,Tom's Story,Tom's Story,2016-01-28,"['instrumental math rock', 'pinoy indie', 'southeast asian post-rock']",310089,26,0.517,0.39,4,-13.993,1,0.0265,0.00769,0.801,0.143,0.548,174.897,3
Anchor,Elephant King,Trace Bundy,2012-05-01,['fingerstyle'],111893,36,0.421,0.323,11,-10.528,1,0.0426,0.946,0.928,0.105,0.0796,110.454,4
Apricot Eyes,Friendly Elephants,Alan Gogoll,2013-04-14,"['calming instrumental', 'tassie indie']",204000,30,0.417,0.271,9,-21.495,1,0.052,0.773,0.898,0.0999,0.549,128.13,4
"Run, Gunner Recall, Run! The Town Wants You Dead!",My Brother's Blood Machine,The Prize Fighter Inferno,2006-10-31,['progressive post-hardcore'],208880,39,0.784,0.334,8,-13.751,0,0.0414,0.642,0.00045,0.0718,0.682,138.08,4
Be Quiet and Drive (Far Away) - Acoustic; 2005 Remaster,B-Sides & Rarities,Deftones,2005,"['alternative metal', 'alternative rock', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",272466,37,0.536,0.31,2,-13.93,1,0.0262,0.593,0.668,0.111,0.179,145.088,4
Love More (feat. Bryce Dessner & Aaron Dessner),MusicNOW: 10 Years,Various Artists,2015-03-10,[],350624,37,0.131,0.184,3,-12.528,1,0.0384,0.799,0.000129,0.707,0.0381,73.664,1
Slow And Steady,My Head Is An Animal,Of Monsters and Men,2012-01-01,"['folk-pop', 'indie pop', 'metropopolis', 'modern rock', 'pop rock', 'stomp and holler']",301613,48,0.316,0.803,8,-7.143,0,0.0543,0.0173,0.166,0.36,0.308,117.195,4
Hur jag fick dig att älska mig,Vapen & ammunition,kent,2002-04-15,"['swedish alternative rock', 'swedish indie rock', 'swedish pop']",321973,36,0.469,0.525,11,-8.617,0,0.0305,0.155,0.000712,0.113,0.238,129.963,4
Nakauwi Na,Tama Na Ang Drama,Ang Bandang Shirley,2013-01-19,"['opm', 'pinoy indie', 'pinoy rock']",330960,42,0.478,0.755,4,-6.605,1,0.0408,0.104,0.0392,0.194,0.272,140.225,4
Amy,¡DOS!,Green Day,2012-11-13,"['permanent wave', 'pop punk', 'punk']",205106,46,0.776,0.317,6,-8.221,1,0.0362,0.849,0.0,0.13,0.446,121.978,4
The Nearing Grave,Avoid the Light,Long Distance Calling,2010-07-16,"['german post-rock', 'instrumental post-rock', 'post-metal', 'post-rock']",468106,30,0.265,0.674,9,-8.118,0,0.0413,0.00163,0.433,0.0763,0.0847,139.986,4
Once You Taste Blood,Homes & Galaxies,Flèche,2016-12-09,['rock alternatif francais'],263100,16,0.377,0.91,11,-6.606,0,0.0584,4.46e-05,0.261,0.255,0.618,172.097,4
Looks Like Rain,Kindred,Passion Pit,2015-04-17,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'shimmer pop']",235293,40,0.385,0.711,0,-5.736,1,0.0588,0.0167,0.0,0.11,0.331,187.717,4
"Selfless, Cold and Composed",Whatever And Ever Amen (Remastered Edition),Ben Folds Five,1997-03-18,"['alternative rock', 'indie pop', 'permanent wave', 'piano rock', 'pop rock']",370346,39,0.233,0.497,11,-9.508,1,0.0322,0.361,0.0288,0.076,0.272,180.779,3
Sky High,Homeless Bird,Arthur Matos,2016-10-09,"['folk brasileiro', 'musica sergipana']",240253,18,0.512,0.569,1,-9.581,0,0.026,0.00618,0.0445,0.0656,0.46,170.064,4
Tequesta,A Data Learn the Language,The Mercury Program,2002-09-10,"['american post-rock', 'post-rock']",458706,22,0.613,0.558,1,-14.504,0,0.034,0.772,0.898,0.0829,0.486,125.249,4
Menswear,The 1975 (Deluxe Version),The 1975,2013,"['indie pop', 'modern alternative rock', 'nu gaze', 'pop', 'rock']",206737,52,0.708,0.539,1,-10.281,1,0.0681,0.541,0.0179,0.0856,0.159,97.015,4
Menswear,The 1975 (Deluxe Version),The 1975,2013,"['indie pop', 'modern alternative rock', 'nu gaze', 'pop', 'rock']",206737,52,0.708,0.539,1,-10.281,1,0.0681,0.541,0.0179,0.0856,0.159,97.015,4
Duvet,Twilight,bôa,2001,[],203600,51,0.584,0.888,11,-9.411,0,0.0349,0.192,4.23e-05,0.0931,0.672,93.211,4
A Strange Encounter,A Strange Encounter,Thirteen Senses,2014-05-05,"['cornwall indie', 'piano rock']",275880,31,0.367,0.644,0,-9.45,1,0.0285,0.00266,0.000747,0.103,0.305,159.952,4
Nebraska - Radio Edit,Nebraska (Remixes),Lucy Rose,2016-03-18,"['ambient folk', 'british singer-songwriter', 'chamber pop', 'indie anthem-folk', 'indie folk']",221946,39,0.636,0.445,4,-7.377,0,0.0285,0.177,3.6e-06,0.0718,0.188,85.989,4
Sleeping In - Remastered,Give Up (Deluxe 10th Anniversary Edition),The Postal Service,2003-02-19,"['indie pop', 'indie rock', 'indietronica', 'modern rock', 'seattle indie']",261093,50,0.696,0.675,0,-5.632,1,0.0384,0.246,0.00103,0.141,0.538,129.01,4
Anything You Synthesize - Ambient,Ambient One,The American Dollar,2009-07-15,"['american post-rock', 'compositional ambient', 'focus', 'post-rock']",248125,52,0.496,0.0936,1,-22.248,0,0.0359,0.43,0.94,0.0997,0.0308,120.116,4
Anything You Synthesize - Ambient,Ambient One,The American Dollar,2009-07-15,"['american post-rock', 'compositional ambient', 'focus', 'post-rock']",248125,52,0.496,0.0936,1,-22.248,0,0.0359,0.43,0.94,0.0997,0.0308,120.116,4
Anything You Synthesize - Ambient,Ambient One,The American Dollar,2009-07-15,"['american post-rock', 'compositional ambient', 'focus', 'post-rock']",248125,52,0.496,0.0936,1,-22.248,0,0.0359,0.43,0.94,0.0997,0.0308,120.116,4
It Was Always You,It Was Always You,Daniel Ferri,2015-05-02,[],279196,2,0.509,0.391,7,-14.044,1,0.0305,0.678,0.000379,0.0947,0.202,102.008,4
Videotape,Videotape,Daniel Ferri,2018-01-20,[],242867,8,0.565,0.485,1,-14.574,0,0.0387,0.654,0.0204,0.0859,0.191,75.977,4
"Naive - Acoustic / Live At Abbey Road, 2005","Inside In / Inside Out (Acoustic / Live At Abbey Road, 2005)",The Kooks,2006-01-30,"['brighton indie', 'indie pop', 'modern rock', 'rock']",225786,32,0.619,0.672,9,-6.96,1,0.149,0.835,0.0,0.0632,0.586,97.574,4
The Hooks,Suspiria (Music for the Luca Guadagnino Film),Thom Yorke,2018-10-26,"['art pop', 'electronica', 'glitch pop', 'indie rock', 'modern rock', 'oxford indie']",198250,35,0.341,0.178,2,-19.541,1,0.0593,0.749,0.739,0.172,0.0713,94.209,4
A Storm That Took Everything,Suspiria (Music for the Luca Guadagnino Film),Thom Yorke,2018-10-26,"['art pop', 'electronica', 'glitch pop', 'indie rock', 'modern rock', 'oxford indie']",107520,35,0.119,0.491,3,-9.855,1,0.037,0.947,0.112,0.368,0.0323,95.288,3
A Storm That Took Everything,Suspiria (Music for the Luca Guadagnino Film),Thom Yorke,2018-10-26,"['art pop', 'electronica', 'glitch pop', 'indie rock', 'modern rock', 'oxford indie']",107520,35,0.119,0.491,3,-9.855,1,0.037,0.947,0.112,0.368,0.0323,95.288,3
Your Ghost,Your Ghost,Axel Flóvent,2016-07-21,"['icelandic folk', 'icelandic indie', 'indie anthem-folk', 'indie folk']",200613,36,0.59,0.742,6,-5.97,0,0.027,0.103,4.08e-06,0.28,0.729,128.034,4
For Emma,"For Emma, Forever Ago",Bon Iver,2008-02-19,"['eau claire indie', 'melancholia']",220720,59,0.669,0.613,4,-11.12,0,0.036,0.487,0.18,0.132,0.565,110.67,4
