name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Dark Side of the Gym,Sleep Well Beast,The National,2017-09-08,"['indie rock', 'modern rock']",290093,52,0.642,0.475,2,-11.404,1,0.0294,0.726,0.786,0.12,0.453,103.955,3
Bhaag Milkha Bhaag - Rock Version,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy,2013-06-14,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",279546,48,0.678,0.721,9,-6.231,1,0.0449,0.0331,9.9e-06,0.347,0.323,129.976,4
Tum Ho Toh,Rock On,Shankar-Ehsaan-Loy,2010-02-16,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",251277,48,0.469,0.361,0,-8.275,1,0.0293,0.785,0.00154,0.104,0.0775,111.972,4
Tum Ho Toh,Rock On,Shankar-Ehsaan-Loy,2010-02-16,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",251277,48,0.469,0.361,0,-8.275,1,0.0293,0.785,0.00154,0.104,0.0775,111.972,4
Ergot,Chemistry,Prune Deer,2018-03-08,"['hong kong indie', 'hong kong rock', 'southeast asian post-rock']",426968,11,0.242,0.493,5,-7.274,1,0.0318,0.0958,0.115,0.264,0.122,138.102,4
We Won't,We Won't,Jaymes Young,2015-05-26,"['indie poptimism', 'modern rock', 'pop']",243500,52,0.501,0.315,6,-11.146,1,0.135,0.435,0.0,0.368,0.52,61.161,4
Into The Sun - EP Version,Already Gone,Sons Of The East,2015-11-06,"['australian indie folk', 'folk-pop', 'indie anthem-folk', 'indie folk', 'stomp and holler']",300499,61,0.585,0.348,11,-10.268,1,0.0361,0.585,7.47e-05,0.101,0.101,109.97,4
Into The Sun - EP Version,Already Gone,Sons Of The East,2015-11-06,"['australian indie folk', 'folk-pop', 'indie anthem-folk', 'indie folk', 'stomp and holler']",300499,61,0.585,0.348,11,-10.268,1,0.0361,0.585,7.47e-05,0.101,0.101,109.97,4
Horny Hippies,Beware of the Maniacs,The Dodos,2007-11-07,"['bay area indie', 'freak folk', 'indie pop', 'indie rock', 'shimmer pop', 'stomp and holler']",179095,44,0.449,0.541,11,-10.299,0,0.0417,0.0873,0.0,0.17,0.276,125.156,4
Pichle Saat Dinon Mein (Album Version),Rock On,Shankar-Ehsaan-Loy,2010-02-16,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",187942,46,0.717,0.772,7,-5.852,1,0.0522,0.346,1.05e-06,0.134,0.792,106.077,4
Sinbad The Sailor,Rock On,Shankar-Ehsaan-Loy,2010-02-16,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",387262,45,0.592,0.871,0,-6.073,1,0.05,0.415,2.01e-05,0.349,0.526,134.921,4
Tere Naina,Chandni Chowk To China,Various Artists,2008-12-04,[],255721,56,0.758,0.377,6,-10.224,0,0.0511,0.544,7.65e-05,0.0904,0.624,139.932,4
Pappu Can't Dance,Jaane Tu... Ya Jaane Na,A.R. Rahman,2008-05-21,"['desi pop', 'filmi', 'modern bollywood']",264986,47,0.668,0.746,1,-7.592,1,0.0603,0.00335,0.00031,0.0773,0.485,119.696,4
Kabhi Kabhi Aditi,Jaane Tu... Ya Jaane Na,A.R. Rahman,2008-05-21,"['desi pop', 'filmi', 'modern bollywood']",218836,60,0.791,0.558,7,-7.155,0,0.0661,0.276,0.0,0.0859,0.872,95.077,4
Suno Na,Jhankaar Beats (Original Motion Picture Soundtrack),Vishal-Shekhar,2003-05-06,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",388986,36,0.544,0.649,0,-9.785,0,0.0371,0.451,7.68e-05,0.0778,0.415,80.035,4
Tu Aashiqui Hai,Jhankaar Beats (Original Motion Picture Soundtrack),Vishal-Shekhar,2003-05-06,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",368546,41,0.349,0.596,2,-9.313,1,0.0364,0.177,5.29e-06,0.336,0.329,120.009,4
Ambarsariya,Fukrey,Ram Sampath,2013-05-14,"['filmi', 'modern bollywood', 'sufi']",248182,54,0.649,0.458,4,-7.632,0,0.0446,0.574,0.0,0.113,0.748,180.071,4
Oye Lucky,Oye Lucky! Lucky Oye!,Sneha Khanwalkar,2008-10-18,['modern bollywood'],239655,30,0.944,0.74,9,-5.337,0,0.203,0.535,1.57e-06,0.163,0.92,130.002,4
End Of The Road,Into The Wild (Music For The Motion Picture),Eddie Vedder,2007-09-18,"['permanent wave', 'rock']",199880,52,0.585,0.441,7,-9.271,0,0.0311,0.501,0.534,0.0967,0.0591,114.091,4
Guaranteed,Into The Wild (Music For The Motion Picture),Eddie Vedder,2007-09-18,"['permanent wave', 'rock']",164500,61,0.436,0.4,7,-11.485,1,0.0272,0.904,0.00105,0.125,0.351,100.734,4
Through and Through,Through and Through,khai dreams,2017-12-04,"['indie pop', 'lo-fi beats', 'pop']",113684,69,0.851,0.424,6,-9.307,1,0.0463,0.383,0.0,0.0843,0.591,94.927,4
The Black,Stereo Hype,VHS Collection,2016-09-30,"['alternative dance', 'chillwave', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'nyc pop', 'shimmer pop', 'vapor soul']",330833,42,0.629,0.797,10,-6.608,1,0.0302,0.0763,0.622,0.116,0.634,104.986,4
Somebody you found,Saw You In A Dream,The Japanese House,2017-06-30,"['art pop', 'electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern dream pop', 'vapor soul']",213631,41,0.672,0.54,9,-8.565,1,0.0325,0.833,7.25e-05,0.145,0.41,119.989,4
Stockholm,Inanimate Objects,Atlas Genius,2015-08-28,"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop']",191640,51,0.568,0.746,7,-5.437,1,0.0462,0.0054,0.0,0.162,0.409,125.04,4
Stockholm,Inanimate Objects,Atlas Genius,2015-08-28,"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop']",191640,51,0.568,0.746,7,-5.437,1,0.0462,0.0054,0.0,0.162,0.409,125.04,4
Jesus of Suburbia,American Idiot,Green Day,2004-09-21,"['permanent wave', 'pop punk', 'punk']",548253,66,0.3,0.929,1,-3.214,1,0.0636,0.000259,2.26e-06,0.329,0.59,147.116,4
Maybe,Escape,Enrique Iglesias,2001-01-01,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",193733,35,0.506,0.808,6,-3.617,1,0.0301,0.382,0.000151,0.106,0.42,91.051,4
Days of Thunder - PROFF Pres. Soultorque Remix,The Midnight Remixed,The Midnight,2017-08-14,"['nightrun', 'popwave']",362792,31,0.462,0.909,0,-5.147,0,0.0486,0.00503,0.0698,0.0906,0.279,171.984,4
Star Mile,We Were Here,Joshua Radin,2006,"['acoustic pop', 'indie folk', 'indiecoustica', 'neo mellow', 'pop rock', 'viral pop']",242000,34,0.499,0.268,9,-15.695,1,0.0318,0.74,0.00314,0.12,0.301,99.844,4
Flo Fashion,This Is My Demo,Sway,2006-02-06,['grime'],217843,20,0.872,0.862,6,-6.624,0,0.223,0.0101,0.0,0.0673,0.721,111.96,4
A Reminder - Remastered,OK Computer OKNOTOK 1997 2017,Radiohead,2017-06-23,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",232386,42,0.306,0.5,9,-9.837,1,0.0276,0.5,0.437,0.227,0.139,76.918,3
"John Wayne Gacy, Jr.",Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",199920,51,0.463,0.179,0,-14.852,0,0.0402,0.917,1.73e-05,0.12,0.183,80.747,4
Paranoid Android - Instrumental Version,MCP Performs Radiohead: OK Computer (Instrumental Version),Molotov Cocktail Piano,2017-05-19,['piano cover'],387120,2,0.336,0.201,5,-16.909,1,0.04,0.906,0.925,0.0924,0.0532,164.011,4
Airbag - Instrumental Version,MCP Performs Radiohead: OK Computer (Instrumental Version),Molotov Cocktail Piano,2017-05-19,['piano cover'],284101,1,0.52,0.114,9,-19.589,1,0.0325,0.963,0.896,0.111,0.145,167.956,4
Airbag - Instrumental Version,MCP Performs Radiohead: OK Computer (Instrumental Version),Molotov Cocktail Piano,2017-05-19,['piano cover'],284101,1,0.52,0.114,9,-19.589,1,0.0325,0.963,0.896,0.111,0.145,167.956,4
Encore (A),Love Hurts,Julian Lage,2019-02-22,"['contemporary jazz', 'jazz fusion', 'jazz guitar']",284816,25,0.394,0.426,2,-10.398,1,0.0449,0.15,0.888,0.121,0.637,178.712,4
In Circles,Love Hurts,Julian Lage,2019-02-22,"['contemporary jazz', 'jazz fusion', 'jazz guitar']",270496,25,0.296,0.383,0,-12.834,1,0.033,0.839,0.805,0.106,0.282,143.474,4
I’m Getting Sentimental Over You,Love Hurts,Julian Lage,2019-02-22,"['contemporary jazz', 'jazz fusion', 'jazz guitar']",246702,24,0.472,0.299,0,-13.33,1,0.0399,0.967,0.909,0.0948,0.151,132.076,4
Love Hurts,Love Hurts,Julian Lage,2019-02-22,"['contemporary jazz', 'jazz fusion', 'jazz guitar']",285719,30,0.589,0.261,10,-11.958,1,0.035,0.896,0.845,0.107,0.313,87.754,4
The Windup,Love Hurts,Julian Lage,2019-02-22,"['contemporary jazz', 'jazz fusion', 'jazz guitar']",243974,26,0.523,0.613,0,-10.664,1,0.0443,0.816,0.862,0.085,0.561,126.495,4
Tomorrow Is The Question,Love Hurts,Julian Lage,2019-02-22,"['contemporary jazz', 'jazz fusion', 'jazz guitar']",217001,30,0.458,0.601,7,-9.513,1,0.0365,0.721,0.237,0.207,0.583,104.864,4
Tomorrow Is The Question,Love Hurts,Julian Lage,2019-02-22,"['contemporary jazz', 'jazz fusion', 'jazz guitar']",217001,30,0.458,0.601,7,-9.513,1,0.0365,0.721,0.237,0.207,0.583,104.864,4
Tomorrow Is The Question,Love Hurts,Julian Lage,2019-02-22,"['contemporary jazz', 'jazz fusion', 'jazz guitar']",217001,30,0.458,0.601,7,-9.513,1,0.0365,0.721,0.237,0.207,0.583,104.864,4
I Figured You Out,Either/Or: Expanded Edition,Elliott Smith,1997-02-25,"['alternative rock', 'anti-folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'singer-songwriter']",225021,29,0.597,0.535,5,-11.099,1,0.0373,0.235,0.0457,0.256,0.614,116.56,4
Hands In The Garden,Sun Leads Me On,Half Moon Run,2015-10-23,"['canadian indie', 'indie quebecois', 'quebec indie']",232173,34,0.472,0.726,0,-7.452,1,0.0334,0.208,8.73e-05,0.116,0.355,148.449,4
Uprising - Live from Teignmouth,Uprising,Muse,2009-11-16,"['modern rock', 'permanent wave', 'rock']",337060,25,0.407,0.855,2,-6.214,1,0.0559,1.38e-05,0.818,0.948,0.264,128.23,4
Trains,Odds & Ends,Altitude.,2017-04-23,['japanese chillhop'],150000,41,0.669,0.426,3,-8.129,1,0.222,0.396,0.0429,0.0884,0.424,120.193,4
Bells,Out of Sorts,Atta Boy,2012-12-20,[],217320,28,0.422,0.784,9,-5.721,1,0.362,0.314,4.47e-06,0.0513,0.43,160.162,4
LAST GAME - Off vocal,LAST GAME(TVアニメ「シュタインズ・ゲート ゼロ」EDテーマ),Zwei,2018-04-25,['anime'],284253,10,0.363,0.593,8,-10.032,0,0.0339,0.037,0.119,0.174,0.392,75.95,4
Life Of Sin Pt. 5 - Original Mix,Life Of Sin Series,MitiS,2015-07-21,"['chillstep', 'complextro', 'edm', 'electro house', 'filthstep', 'future bass', 'melodic dubstep', 'pop edm']",382586,21,0.585,0.912,9,-7.411,1,0.04,0.00658,0.817,0.426,0.453,127.98,4
I Just Don't Think I'll Ever Get Over You,Transcendental Highway,Colin Hay,2009-04-21,['neo mellow'],328560,52,0.542,0.124,0,-19.375,1,0.0341,0.84,0.0878,0.101,0.264,79.258,4
Restoration - Instrumental,Cory Wong and the Green Screen Band,Cory Wong,2017-09-22,"['instrumental funk', 'modern funk']",234267,19,0.78,0.565,8,-9.276,1,0.0266,0.537,0.385,0.162,0.748,87.99,4
Restoration - Instrumental,Cory Wong and the Green Screen Band,Cory Wong,2017-09-22,"['instrumental funk', 'modern funk']",234267,19,0.78,0.565,8,-9.276,1,0.0266,0.537,0.385,0.162,0.748,87.99,4
Restoration - Instrumental,Cory Wong and the Green Screen Band,Cory Wong,2017-09-22,"['instrumental funk', 'modern funk']",234267,19,0.78,0.565,8,-9.276,1,0.0266,0.537,0.385,0.162,0.748,87.99,4
Restoration - Instrumental,Cory Wong and the Green Screen Band,Cory Wong,2017-09-22,"['instrumental funk', 'modern funk']",234267,19,0.78,0.565,8,-9.276,1,0.0266,0.537,0.385,0.162,0.748,87.99,4
Missing You,Dwntwn,DWNTWN,2014-04-29,"['gauze pop', 'indie poptimism', 'la indie', 'shimmer pop', 'vapor pop']",225520,35,0.381,0.698,11,-8.561,1,0.0447,0.0695,0.000132,0.104,0.344,131.643,4
Tired Eyes,One Thousand Wings,White Moth Black Butterfly,2013-11-11,[],263123,13,0.166,0.244,1,-17.132,1,0.0364,0.952,0.298,0.109,0.0463,179.993,4
The Only Thing That Looks Good On Me Is You,Ultimate,Bryan Adams,2017-11-03,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",211960,47,0.665,0.927,7,-4.65,1,0.0355,0.0241,0.0,0.111,0.95,122.864,4
This Beautiful Life,Only The Lonely,Colony House,2017-01-13,"['indie cafe pop', 'indie pop', 'indie poptimism', 'indiecoustica', 'indietronica', 'modern alternative rock', 'modern rock', 'stomp and holler']",284893,43,0.261,0.121,6,-14.423,1,0.0368,0.777,0.0,0.336,0.155,66.17,4
This Beautiful Life,Only The Lonely,Colony House,2017-01-13,"['indie cafe pop', 'indie pop', 'indie poptimism', 'indiecoustica', 'indietronica', 'modern alternative rock', 'modern rock', 'stomp and holler']",284893,43,0.261,0.121,6,-14.423,1,0.0368,0.777,0.0,0.336,0.155,66.17,4
Electioneering,OK Computer,Radiohead,1997-05-28,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",230626,54,0.185,0.889,9,-5.491,0,0.0743,0.00267,0.0981,0.291,0.331,77.555,4
Fitter Happier,OK Computer,Radiohead,1997-05-28,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",117333,52,0.432,0.391,9,-14.99,1,0.242,0.813,0.00363,0.155,0.744,123.538,4
High to Death,Twin Fantasy,Car Seat Headrest,2018-02-16,"['alternative rock', 'anti-folk', 'art pop', 'indie pop', 'indie punk', 'indie rock']",459347,44,0.479,0.424,0,-11.321,1,0.0405,0.13,0.0234,0.103,0.164,104.042,4
Sober to Death,Twin Fantasy,Car Seat Headrest,2018-02-16,"['alternative rock', 'anti-folk', 'art pop', 'indie pop', 'indie punk', 'indie rock']",304427,53,0.512,0.543,7,-6.857,1,0.0343,0.189,0.000649,0.323,0.236,114.965,4
Stop Smoking (We Love You),Twin Fantasy,Car Seat Headrest,2018-02-16,"['alternative rock', 'anti-folk', 'art pop', 'indie pop', 'indie punk', 'indie rock']",89134,45,0.709,0.223,9,-12.923,1,0.0305,0.887,0.00013,0.223,0.309,97.233,4
Stop Smoking (We Love You),Twin Fantasy,Car Seat Headrest,2018-02-16,"['alternative rock', 'anti-folk', 'art pop', 'indie pop', 'indie punk', 'indie rock']",89134,45,0.709,0.223,9,-12.923,1,0.0305,0.887,0.00013,0.223,0.309,97.233,4
Stop Smoking (We Love You),Twin Fantasy,Car Seat Headrest,2018-02-16,"['alternative rock', 'anti-folk', 'art pop', 'indie pop', 'indie punk', 'indie rock']",89134,45,0.709,0.223,9,-12.923,1,0.0305,0.887,0.00013,0.223,0.309,97.233,4
Stop Smoking (We Love You),Twin Fantasy,Car Seat Headrest,2018-02-16,"['alternative rock', 'anti-folk', 'art pop', 'indie pop', 'indie punk', 'indie rock']",89134,45,0.709,0.223,9,-12.923,1,0.0305,0.887,0.00013,0.223,0.309,97.233,4
Stop Smoking (We Love You),Twin Fantasy,Car Seat Headrest,2018-02-16,"['alternative rock', 'anti-folk', 'art pop', 'indie pop', 'indie punk', 'indie rock']",89134,45,0.709,0.223,9,-12.923,1,0.0305,0.887,0.00013,0.223,0.309,97.233,4
No Matter What You're Told,After the Disco,Broken Bells,2014-01-13,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'new rave', 'rock', 'shimmer pop']",230720,44,0.725,0.797,7,-7.167,1,0.0378,0.163,0.0,0.171,0.934,124.969,4
No Matter What You're Told,After the Disco,Broken Bells,2014-01-13,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'new rave', 'rock', 'shimmer pop']",230720,44,0.725,0.797,7,-7.167,1,0.0378,0.163,0.0,0.171,0.934,124.969,4
No Matter What You're Told,After the Disco,Broken Bells,2014-01-13,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'new rave', 'rock', 'shimmer pop']",230720,44,0.725,0.797,7,-7.167,1,0.0378,0.163,0.0,0.171,0.934,124.969,4
O Sanam,Sunoh,Lucky Ali,1996-05-06,"['desi pop', 'filmi', 'indian indie', 'modern bollywood', 'sufi']",223027,52,0.76,0.555,7,-10.165,1,0.0465,0.409,0.213,0.0822,0.52,98.063,4
Light Outside,Thousand Peaces,Absofacto,2017-11-03,"['indie psych-pop', 'shimmer psych']",212571,44,0.676,0.692,3,-6.353,1,0.0373,0.0155,2.51e-06,0.0708,0.752,139.993,4
Ame-no-Uzume,SUPERMAN,WEDNESDAY CAMPANELLA,2017-02-08,"['j-dance', 'japanese electropop']",257580,21,0.576,0.865,8,-5.74,0,0.0742,0.0897,0.000384,0.259,0.651,119.954,4
For Love (feat. klei),For Love EP,filous,2017-10-06,"['deep tropical house', 'tropical house']",161400,39,0.82,0.633,9,-6.671,0,0.0636,0.0185,1.89e-06,0.0928,0.246,99.993,4
Arrival In Nara,This Is All Yours,alt-J,2014-09-22,['indie rock'],253417,43,0.484,0.0823,9,-20.53,0,0.0533,0.963,0.114,0.111,0.175,119.523,4
Intro (feat. emalyn),Angels - EP,Crywolf,2014-04-29,"['chillstep', 'edm', 'indie poptimism', 'melodic dubstep']",135962,25,0.45,0.513,0,-6.758,1,0.0308,0.028,0.000249,0.405,0.0709,119.991,4
Sweet Nothings,Sweet Nothings,Plini,2013-10-14,"['djent', 'instrumental math rock', 'instrumental rock', 'progressive jazz fusion']",302400,36,0.472,0.678,9,-9.832,1,0.0343,0.0198,0.799,0.695,0.254,170.053,4
All Rise,All Rise,Blue,2001-01-01,"['boy band', 'dance pop', 'europop']",223546,64,0.721,0.737,5,-2.734,0,0.0324,0.121,0.0,0.165,0.931,97.996,4
Golden Days,Death of a Bachelor,Panic! At The Disco,2016-01-15,"['baroque pop', 'emo', 'modern rock', 'pop punk']",254320,63,0.556,0.708,7,-5.708,1,0.039,0.00329,0.0,0.329,0.206,128.006,4
Snowship - Thomas Jack Remix,Snowship (Thomas Jack Remix),Benjamin Francis Leftwich,2011-07-03,"['chamber pop', 'indie anthem-folk', 'indie folk', 'neo mellow', 'stomp and holler', 'york indie']",336000,36,0.847,0.587,5,-8.074,1,0.0581,0.0472,0.00418,0.175,0.493,105.026,4
Snowship - Thomas Jack Remix,Snowship (Thomas Jack Remix),Benjamin Francis Leftwich,2011-07-03,"['chamber pop', 'indie anthem-folk', 'indie folk', 'neo mellow', 'stomp and holler', 'york indie']",336000,36,0.847,0.587,5,-8.074,1,0.0581,0.0472,0.00418,0.175,0.493,105.026,4
Kabira,Yeh Jawaani Hai Deewani,Pritam,2013-03-30,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood', 'sufi']",223459,65,0.59,0.555,2,-6.852,1,0.0271,0.481,0.0,0.192,0.191,84.032,4
Kabira,Yeh Jawaani Hai Deewani,Pritam,2013-03-30,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood', 'sufi']",223459,65,0.59,0.555,2,-6.852,1,0.0271,0.481,0.0,0.192,0.191,84.032,4
I Don't Feel It Anymore (Song Of The Sparrow),The Sparrow And The Crow,William Fitzsimmons,2008-09-30,"['acoustic pop', 'indie folk', 'neo mellow']",209440,41,0.681,0.203,0,-14.467,1,0.0323,0.935,0.00381,0.109,0.325,112.552,4
Gotta Have You,Say I Am You,The Weepies,2006,"['acoustic pop', 'folk', 'indie folk', 'indie pop', 'lilith', 'neo mellow']",199786,49,0.679,0.363,11,-10.9,1,0.0318,0.872,0.000101,0.0798,0.543,75.004,5
Moondust - Stripped; EP Version,Habits of My Heart,Jaymes Young,2014-09-28,"['indie poptimism', 'modern rock', 'pop']",216720,59,0.556,0.132,6,-13.38,0,0.0457,0.928,0.0,0.128,0.236,73.04,4
Revelation - Vinyl Version,Boy Erased (Original Motion Picture Soundtrack),Danny Bensi,2018-11-02,['soundtrack'],232147,31,0.175,0.031,5,-18.715,1,0.0377,0.93,0.00117,0.129,0.0407,76.823,5
Jeenay Kay Liye (feat. Saad Sultan),Jeenay Kay Liye (feat. Saad Sultan),Ali Aftab Saeed,2014-11-29,['pakistani indie'],246361,0,0.63,0.618,7,-5.027,0,0.0302,0.441,4.19e-05,0.242,0.156,95.011,4
On Melancholy Hill - Acoustic Version,Textures of Solitude,Alex Sanz Gtz,2018-06-15,[],208638,37,0.567,0.137,2,-18.259,1,0.0333,0.96,0.625,0.0984,0.0718,113.807,4
Layian Layian Mein Tere Nal,Sur Suhaney - Azra Jehan,Azra Jehan,2008-01-01,[],234306,2,0.461,0.718,4,-6.014,0,0.0727,0.0126,0.281,0.334,0.609,80.935,4
"Wo Humsafar Tha - From ""Humsafar""","Wo Humsafar Tha (From ""Humsafar"")",Quratulain Balouch,2011-09-24,"['pakistani pop', 'sufi']",157962,33,0.463,0.258,5,-18.241,0,0.0302,0.508,0.0,0.167,0.347,89.889,4
Laiyan Laiyan Main Tere Naal,Gal Sun Dhola,Azra Jehan,2016-06-01,[],236541,6,0.474,0.308,4,-18.592,0,0.0762,0.197,0.0181,0.226,0.479,79.991,4
All My Might,Days and Works,hunter & wolfe,2014-02-11,['brooklyn indie'],237233,32,0.36,0.131,6,-14.767,1,0.0483,0.963,0.0625,0.325,0.343,168.577,3
Magpie,Magpie,Khushi,2013-10-07,[],223876,31,0.517,0.604,8,-8.307,1,0.0357,0.718,0.0321,0.095,0.388,147.994,4
Whitewoods,"Song Spells, No.1: Cedarsmoke",Sea Wolf,2014-07-08,"['chamber pop', 'indie folk', 'indie pop', 'la indie', 'shimmer pop', 'stomp and holler']",221133,21,0.565,0.611,9,-9.829,0,0.029,0.192,0.000135,0.17,0.702,124.058,4
Never Again,Barchords,Bahamas,2012-01-01,"['canadian indie', 'indie folk', 'indie pop', 'new americana', 'stomp and holler']",270746,26,0.397,0.435,11,-7.127,1,0.0309,0.0536,0.283,0.108,0.172,125.018,4
I Thought We Were Lovers (feat. Basil),Discography 2015-2016,In Love With a Ghost,2016-11-15,"['kawaii future bass', 'lo-fi beats']",157518,42,0.748,0.479,4,-10.947,1,0.0368,0.877,0.685,0.151,0.328,109.758,4
Alpha Beta Parking Lot,Prolonging the Magic,Cake,1998-02-05,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']",210066,32,0.624,0.651,7,-8.821,1,0.0463,0.126,3.25e-05,0.0938,0.853,94.422,4
Alpha Beta Parking Lot,Prolonging the Magic,Cake,1998-02-05,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']",210066,32,0.624,0.651,7,-8.821,1,0.0463,0.126,3.25e-05,0.0938,0.853,94.422,4
Crazy Little Thing Called Love - Remastered 2011,The Game (Deluxe Remastered Version),Queen,1980-06-27,"['classic rock', 'glam rock', 'rock']",163373,67,0.599,0.762,0,-6.887,1,0.0423,0.714,4.43e-06,0.35,0.715,76.961,4
Weird Fishes,"Radiohead, A Jazz Symphony",Noordpool Orchestra,2012-10-14,['modern big band'],493026,37,0.539,0.311,2,-9.911,1,0.0319,0.69,0.911,0.0532,0.311,75.999,4
You Know Me,Capture,Thunder Dreamer,2017-05-26,['indiana indie'],250440,25,0.359,0.728,9,-5.809,1,0.0311,0.168,0.618,0.0982,0.325,152.365,4
Lighthouse,Lighthouse,Iamthemorning,2016-04-01,['modern progressive rock'],373937,33,0.307,0.245,11,-14.299,0,0.0405,0.938,0.00675,0.107,0.156,134.837,3
On Melancholy Hill (Bonus Track),Solitary Man,Matt Forbes,2017-10-20,[],218339,30,0.533,0.343,2,-10.794,1,0.0319,0.737,0.0216,0.088,0.187,129.948,4
I See Monsters,Love Is Hell,Ryan Adams,2004-01-01,"['alternative country', 'folk', 'neo mellow', 'new americana', 'pop rock', 'roots rock', 'singer-songwriter', 'stomp and holler']",234426,33,0.426,0.337,1,-10.296,1,0.0325,0.848,0.00261,0.18,0.275,81.408,4
Moon Crystal,Junk,M83,2016-04-08,"['french shoegaze', 'metropopolis', 'neo-synthpop']",146600,30,0.478,0.705,2,-7.256,1,0.0282,0.00557,0.931,0.135,0.706,90.041,4
Grizzly Caterpillar (Remastered),Stringscapes (Remastered),Alan Gogoll,2018-04-26,"['calming instrumental', 'tassie indie']",185480,27,0.578,0.343,9,-15.154,0,0.0377,0.124,0.82,0.102,0.642,120.207,4
Family and Genus,And The War Came,Shakey Graves,2014-07-10,"['austin americana', 'austindie', 'deep new americana', 'indie folk', 'new americana', 'stomp and holler']",319840,57,0.738,0.478,10,-12.328,1,0.0507,0.499,0.41,0.43,0.369,112.981,4
Crazy Bird,The Runaround,Wild Child,2015-05-19,"['austin americana', 'austindie', 'deep new americana', 'folk-pop', 'indie folk', 'stomp and holler']",241266,50,0.779,0.523,3,-8.359,1,0.0361,0.247,0.000179,0.318,0.708,93.483,4
Mauerbauertraurigkeit,Pink Lemonade,Closure in Moscow,2014-05-09,"['dreamo', 'progressive post-hardcore']",445671,39,0.4,0.639,7,-6.573,1,0.0495,0.28,0.000712,0.115,0.269,115.314,1
Oceans - Acoustic Version from Osea Island,Oceans - EP,Seafret,2015-01-21,"['folk-pop', 'indie anthem-folk', 'modern rock']",208040,48,0.486,0.275,0,-9.113,1,0.0417,0.901,0.0,0.117,0.115,137.232,3
Morning Bell,Kid A,Radiohead,2000-10-01,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",275800,51,0.645,0.462,2,-12.124,1,0.0319,0.719,0.291,0.34,0.391,142.137,5
Morning Bell,Kid A,Radiohead,2000-10-01,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",275800,51,0.645,0.462,2,-12.124,1,0.0319,0.719,0.291,0.34,0.391,142.137,5
Anything That's Bad,Nika,Deal Casino,2015-07-10,"['asbury park indie', 'modern alternative rock', 'new jersey indie']",228076,30,0.737,0.443,0,-9.459,1,0.0258,0.158,0.000344,0.174,0.278,100.048,4
Come Into My Arms,Come Into My Arms,Lion Bark,2014-07-21,[],190175,34,0.564,0.645,1,-4.508,0,0.0287,0.0141,0.0,0.107,0.25,130.017,4
Warned You,Shawcross,Good Morning,2014-11-14,"['experimental pop', 'indie garage rock']",136032,63,0.535,0.209,6,-16.402,1,0.0257,0.668,0.14,0.129,0.515,137.889,4
What You Desire,A Lazy Kind Of Pain,Daggy Man,2018-02-16,['australian indie folk'],181500,30,0.447,0.228,3,-13.654,1,0.142,0.774,0.0,0.111,0.366,201.744,4
Reckless,Changes,Kevin Krauter,2016-12-02,"['indiana indie', 'indie garage rock', 'indie rock', 'vapor soul']",179333,35,0.362,0.178,9,-16.372,1,0.033,0.962,0.0579,0.0878,0.707,63.871,3
